0 4 16 1 15 4 57 7 1 4 0 2 2 2 5 5 2 2 6 6 3 1 0 2 1 0 2 2 1 4 0 0 1 3 1 0 1 2 0 4 0 0 0 0 0 0 2 3 0 0 2 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13 9 3 9 4 5 3 5 3 3 3 8 4 3 8 1 0 3 0 0 0 38 19 8 13 4 5 9 19 14 10 20 24 7 11 6 8 9 5 8 11 6 7 8 1 6 2 6 1 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3 0 6 4 5 9 6 5 7 3 3 3 2 4 3 9 5 5 1 10 10 1 2 4 1 0 2 6 1 6 1 1 9 0 2 0 2 4 0 2 0 1 1 0 0 2 0 2 1 2 6 0 0 0 0 0 0 1 0 3 1 1 0 1 2 2 0 0 0 3 0 0 0 1 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 13 8 3 4 7 8 2 8 7 3 2 2 3 0 1 0 4 0 0 0 51 21 17 24 18 12 5 2 11 10 7 6 11 4 2 18 13 8 3 18 4 8 5 2 1 1 3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
23 2 0 4 6 4 11 2 6 2 3 3 4 3 6 3 4 1 0 7 2 3 3 7 1 5 1 2 3 1 2 1 8 3 1 0 2 2 1 3 0 2 0 1 1 4 1 2 1 0 2 1 0 0 1 0 0 0 1 0 0 1 0 0 2 0 1 1 1 0 0 0 1 0 1 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 8 11 7 3 4 4 4 2 1 5 5 3 4 2 2 2 5 0 0 0 37 21 22 10 6 9 11 14 11 16 16 12 8 9 5 6 6 7 7 6 8 7 2 5 6 4 4 3 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7 6 5 0 8 4 9 4 4 5 2 3 4 4 2 2 2 2 1 6 4 1 1 4 2 1 0 3 3 5 1 1 6 2 1 0 5 7 0 3 2 1 0 1 1 3 0 2 0 7 1 1 1 0 3 1 0 0 1 2 2 1 1 0 2 0 1 0 0 0 0 3 2 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 10 7 4 3 7 2 5 0 0 4 2 1 4 13 9 5 2 0 0 0 37 21 15 26 17 7 0 2 21 3 6 9 12 6 12 22 9 3 3 13 14 5 5 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
9 5 7 6 0 4 19 4 2 5 3 6 3 2 3 7 5 2 4 3 6 2 2 2 0 0 1 2 2 4 0 1 8 2 0 1 3 3 0 6 0 0 0 1 0 1 0 4 0 2 1 1 0 1 0 1 0 1 0 3 1 1 0 0 2 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 4 8 3 1 3 3 10 6 0 4 3 5 6 2 1 10 7 0 0 0 48 12 11 6 9 10 14 12 11 12 11 16 14 2 6 6 7 4 10 3 8 3 4 5 3 2 2 3 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7 3 4 6 1 0 6 3 3 7 7 7 4 1 7 2 7 3 8 5 3 6 3 5 1 0 0 4 2 3 1 2 8 1 0 0 1 4 0 2 0 0 0 2 1 2 1 1 1 1 3 0 0 1 1 0 1 0 0 0 0 5 0 0 4 0 1 0 0 0 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 7 7 5 5 6 2 4 2 0 5 2 1 4 4 4 2 2 0 0 0 26 27 10 7 6 10 6 9 9 6 12 5 12 7 7 27 23 2 3 10 9 8 4 3 2 0 4 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
39 1 17 4 12 5 0 2 3 3 0 1 3 2 6 1 6 0 1 6 3 1 0 4 1 1 1 4 2 1 1 1 6 0 1 0 1 3 0 0 0 1 0 0 0 0 1 2 1 0 1 0 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 12 2 9 5 6 5 1 1 9 3 3 4 2 1 0 0 1 0 0 0 39 21 16 8 7 5 10 13 10 16 7 13 6 4 9 6 3 9 5 5 3 4 7 5 7 5 3 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4 3 7 4 7 1 4 0 6 2 2 4 2 1 5 4 5 2 7 4 1 4 0 3 1 1 1 3 6 8 2 2 4 2 2 0 3 5 0 0 0 3 1 1 1 1 0 1 4 1 1 0 0 1 1 0 0 0 2 1 0 1 0 1 1 0 2 1 1 0 0 1 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 5 2 7 2 9 4 5 1 4 4 2 2 1 5 6 1 0 1 0 0 28 15 18 11 10 10 10 11 11 8 11 20 12 7 6 2 2 5 3 9 7 4 8 6 3 5 0 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2 4 4 3 2 8 4 4 0 4 3 7 3 2 3 4 2 1 3 8 8 5 3 1 0 1 4 8 0 0 0 0 8 1 0 0 7 2 0 1 0 0 0 1 1 0 2 0 0 2 3 0 0 0 1 0 1 1 0 0 2 0 0 0 0 0 1 0 1 3 2 6 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 4 2 4 5 6 5 5 5 3 2 5 2 0 3 2 6 2 0 0 0 63 8 13 3 11 3 14 19 7 8 8 12 9 3 2 1 4 5 4 5 9 2 5 2 0 11 4 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5 6 4 7 3 5 1 0 0 0 7 7 1 0 4 3 2 3 2 1 3 2 2 0 2 1 1 4 1 4 2 0 4 7 1 0 2 6 0 4 0 1 1 0 1 0 0 3 0 0 3 1 2 0 3 2 0 1 0 0 0 3 0 0 5 0 2 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 6 5 14 3 1 0 2 5 2 1 0 9 3 3 2 0 0 0 0 0 53 23 9 10 8 7 14 8 8 6 9 8 10 6 8 6 7 3 1 6 4 4 4 4 3 4 1 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
